"chr1"	"gene1"	"pos1"	"strand1"	"chr2"	"gene2"	"pos2"	"strand2"	"fusion_type"	"num"	"score"	"gap"	"don_dist"	"acc_dist"	"mapq"	"badfj3"	"jct_ind"	"genome"	"genome.anomaly"	"genome.pval"	"reg"	"reg.anomaly"	"reg.pval"	"junc"	"junc.anom"	"junc.pval"	"FarJunc"	"FarJunc.anom"	"FarJunc.pval"	"unaligned"	"NoPartner"	"NetPValue"	"X_1NoIndels.Indels"	"X_2NoIndels.Indels"	"BadFJ.1"	"BadFJv2.1"	"ExonL"	"ExonR"	"numReads.x"	"logsum_2.x"	"productPhat_lower.x"	"productPhat.x"	"junction_cdf.x"	"junction_cdf_lower.x"	"numReads.y"	"logsum_2.y"	"productPhat_lower.y"	"productPhat.y"	"junction_cdf.y"	"junction_cdf_lower.y"	"junction_cdf_windel_diff"	"emp_p"
"chr7"	"GALNT11"	151724805	"+"	"chr7"	"GALNT11"	151791308	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	5	0	"-32"	1836	33	0	"True"	50471	14	0	"0.822800527021"	0	0	"-"	0	0	"-"	0	5	"-"	2	1	0.822800527021	"15:0"	"10:0"	0	0	150	150	"12"	"-2.63635436866356"	"0.0716219012317274"	"0.424734548902856"	"0.587"	"0.409"	12	-2.63635436866356	0.0716219012317274	0.424734548902856	0.566	0.427	0	0.00494437577255871
"chr11"	"FOLR2"	71932697	"+"	"chr11"	"INPPL1"	71935823	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	9	0	"-35"	-297	-59	0	"False"	3136	18	0	"0.995326403499"	3	0	"0.47924566956"	0	0	"-"	0	0	"-"	0	0	0.994850969051	"12:0"	"9:0"	0	0	91	101	"14"	"-5.73568373371115"	"0.00322867406018638"	"0.195044063394983"	"0.542"	"0.276"	14	-5.73568373371115	0.00322867406018638	0.195044063394983	0.554	0.286	0	0.00741656365883807
"chr21"	"SOD1"	33032155	"+"	"chr21"	"SOD1"	33033896	"+"	"no_fusion-donor_local-intrachrom_plus_reg"	23	0	"-34"	1	1961	0	"True"	30501	74	0	"0.973098150391"	0	0	"-"	0	0	"-"	0	11	"-"	5	0	0.973098150391	"58:0"	"49:0"	0	0	167	167	"46"	"-13.5102707139856"	"1.3569504203677e-06"	"0.00333699067573214"	"0.814524054528974"	"0.524911389082287"	46	-13.5102707139856	1.3569504203677e-06	0.00333699067573214	0.814524054528974	0.524911389082287	0	0
"chr21"	"TRPM2"	45833959	"+"	"chr21"	"TRPM2"	45838309	"+"	"no_fusion-donor_local-intrachrom_plus_reg"	2	0	"-31"	2	3	0	"False"	31034	7	0	"0.3828595766"	1	0	"0.44884604488"	0	0	"-"	0	0	"-"	0	0	0.511089934279	"3:0"	"5:0"	0	0	23	23	"6"	"-3.22484849732018"	"0.0397618051399498"	"0.337189338838636"	"0.322"	"0.196"	6	-3.22484849732018	0.0397618051399498	0.337189338838636	0.308	0.199	0	0.0210135970333745
"chr11"	"EI24"	125451219	"+"	"chr11"	"STT3A"	125465779	"+"	"no_fusion-donor_local-intrachrom_plus_reg"	4	0	"-35"	1	3	0	"False"	4125	9	2	"0.045325908305"	23	0	"0.821237925785"	0	0	"-"	0	0	"-"	0	4	0.383771226346	"14:0"	"23:0"	0	0	31	131	"26"	"-15.7704697230399"	"1.41570257586867e-07"	"1.18235109834766e-05"	"0.316004195285606"	"0.134303941708522"	26	-15.7704697230399	1.41570257586867e-07	1.18235109834766e-05	0.316004195285606	0.134303941708522	0	0.0197775030902349
"chr12"	"C12orf68"	48578210	"+"	"chr12"	"C12orf68"	48592423	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	4	0	"-10"	-1499	15057	0	"False"	8189	9	0	"0.122114826"	0	0	"-"	0	0	"-"	0	0	"-"	0	0	0.122114826	"3:0"	"6:0"	0	0	0	0	"7"	"-9.00686636587387"	"0.00012256532977207"	"0.0236544926395366"	"0.215"	"0.067"	7	-9.00686636587387	0.00012256532977207	0.0236544926395366	0.201	0.054	0	0.0358467243510507
"chr1"	"PLA2G5"	20415408	"+"	"chr1"	"PLA2G5"	20416282	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	6	0.00265957446809	"-29"	-980	0	0	"False"	26602	5	0	"0.936373676029"	1	0	"0.781288113048"	0	0	"-"	0	0	"-"	1	0	0.969827956293	"4:0"	"3:0"	0	0	60	60	"4"	"-1.84769848090198"	"0.157599467416346"	"0.579034684183163"	"0.283"	"0.186"	4	-1.84769848090198	0.157599467416346	0.579034684183163	0.268	0.179	0	0.0234857849196539
"chr10"	"VIM"	17270368	"+"	"chr10"	"VIM"	17271275	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	7	0.00331125827815	"-35"	-155	0	0	"False"	1841	35	0	"0.340522304195"	0	0	"-"	0	0	"-"	0	0	"-"	0	0	0.340522304195	"22:0"	"13:0"	0	0	3323	3323	"27"	"-15.3723006886964"	"2.10811664220362e-07"	"0.00543638683134042"	"0.66481608243748"	"0.161683286038457"	27	-15.3723006886964	2.10811664220362e-07	0.00543638683134042	0.66481608243748	0.161683286038457	0	0.00370828182941904
"chr15"	"SCAPER"	76763643	"-"	"chr15"	"SCAPER"	76763621	"-"	"no_fusion-niether_local-intrachrom_minus_rev"	7	0.0026525198939	"-26"	90	-55	0	"False"	11514	14	0	"0.144198109185"	8	0	"0.167396430686"	0	0	"-"	0	0	"-"	1	1	0.119171687639	"13:0"	"11:0"	0	0	82	82	"18"	"-1.8363654491543"	"0.159395706375221"	"0.804077005297667"	"0.816669802745127"	"0.734668750212609"	18	-1.8363654491543	0.159395706375221	0.804077005297667	0.816669802745127	0.734668750212609	0	0
"chr2"	"VSNL1"	17722946	"+"	"chr2"	"VSNL1"	17773336	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	3	0.00456621004566	"0"	761	-1	0	"True"	34653	7	0	"0.466578291339"	0	0	"-"	0	0	"-"	0	0	"-"	0	0	0.466578291339	"2:0"	"5:0"	0	0	16	16	"2"	"-0.081555801023637"	"0.921681277660156"	"0.991699825157975"	"0.408"	"0.227"	2	-0.081555801023637	0.921681277660156	0.991699825157975	0.419	0.216	0	0.0160692212608158
"chr22"	"ARVCF"	19974206	"-"	"chr22"	"ARVCF"	19969615	"-"	"no_fusion-acceptor_local-intrachrom_minus_rev"	2	0	"-32"	-3902	1	0	"False"	31588	1	0	"0.00413801844223"	3	0	"0.833059017852"	0	0	"-"	0	0	"-"	0	0	0.146487117421	"2:0"	"2:0"	0	0	96	96	"2"	"-0.373775487663382"	"0.6881313884733"	"0.94407759964778"	"0.243"	"0.166"	2	-0.373775487663382	0.6881313884733	0.94407759964778	0.228	0.154	0	0.0271940667490729
"chr17"	"ALDH3A2"	19551544	"+"	"chr17"	"ALDH3A2"	19552247	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	2	0	"-34"	-893	183	0	"False"	17075	8	0	"0.393171499055"	1	0	"0.0681777140242"	0	0	"-"	0	0	"-"	0	0	0.292172602729	"8:0"	"1:0"	0	0	72	72	"7"	"-1.43275153933001"	"0.238651359402056"	"0.864974955206355"	"0.563"	"0.34"	7	-1.43275153933001	0.238651359402056	0.864974955206355	0.529	0.311	0	0.00988875154511743
"chr7"	"FOXK1"	4714957	"+"	"chr7"	"FOXK1"	4722250	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	4	0	"-10"	-7542	320	0	"True"	51289	67	2	"3.96884306475e-06"	0	0	"-"	0	0	"-"	0	0	"-"	1	0	3.96884306475e-06	"36:0"	"34:0"	0	0	91	91	"66"	"-22.4066214559307"	"1.85749624116682e-10"	"5.64160545359622e-07"	"0.698277450547363"	"0.423049116479247"	66	-22.4066214559307	1.85749624116682e-10	5.64160545359622e-07	0.698277450547363	0.423049116479247	0	0.00370828182941904
"chr19"	"PTBP1"	797144	"+"	"chr19"	"PTBP1"	804036	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	3	0	"-33"	-361	0	0	"False"	20026	10	0	"0.342147349225"	1	0	"0.781288113048"	0	0	"-"	0	0	"-"	0	0	0.447544371969	"5:0"	"6:0"	0	0	150	150	"7"	"-1.0506203621443"	"0.349720728301453"	"0.941724273063961"	"0.644"	"0.383"	7	-1.0506203621443	0.349720728301453	0.941724273063961	0.622	0.349	0	0.00370828182941904
"chr5"	"RUFY1"	179027101	"+"	"chr5"	"RUFY1"	179029066	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	3	0.00448430493274	"0"	1279	173	0	"True"	44817	8	0	"0.253111250582"	0	0	"-"	0	0	"-"	0	0	"-"	0	0	0.253111250582	"3:0"	"6:0"	0	0	135	135	"5"	"-2.76755847051629"	"0.0628151827925105"	"0.228731624218732"	"0.243"	"0.182"	5	-2.76755847051629	0.0628151827925105	0.228731624218732	0.239	0.185	0	0.0271940667490729
"chr2"	"RIF1"	152331885	"+"	"chr2"	"RIF1"	152331899	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	2	0	"-18"	1299	528	0	"False"	34271	7	0	"0.0430135693468"	0	0	"-"	0	0	"-"	0	0	"-"	0	0	0.0430135693468	"3:0"	"4:0"	0	0	14	14	"5"	"-3.6540408515992"	"0.0258863143967679"	"0.318351139981071"	"0.272"	"0.158"	5	-3.6540408515992	0.0258863143967679	0.318351139981071	0.259	0.147	0	0.0234857849196539
"chr3"	"ATP13A4"	193171947	"-"	"chr3"	"ATP13A4"	193171927	"-"	"no_fusion-niether_local-intrachrom_minus_rev"	2	0.00675675675676	"-25"	57	-74	0	"False"	39156	3	0	"0.0800575657665"	2	0	"0.361728992262"	0	0	"-"	0	0	"-"	1	0	0.110209510881	"4:0"	"3:0"	0	0	10	10	"4"	"-0.233055495734321"	"0.792109613599862"	"0.962809091316069"	"0.468"	"0.346"	4	-0.233055495734321	0.792109613599862	0.962809091316069	0.468	0.322	0	0.0135970333745365
"chr11"	"BACE1"	117162452	"-"	"chr11"	"BACE1"	117161258	"-"	"no_fusion-niether_local-intrachrom_minus_rev"	3	0	"-24"	24	-117	0	"False"	3890	3	0	"0.0124799731711"	2	0	"0.088004340357"	0	0	"-"	0	1	"-"	0	0	0.0132315124789	"4:0"	"3:0"	0	0	253	253	"2"	"-0.239056427775537"	"0.787370451556028"	"0.984529534447824"	"0.341"	"0.186"	2	-0.239056427775537	0.787370451556028	0.984529534447824	0.358	0.174	0	0.0185414091470952
"chr10"	"KIAA1217"	24833094	"+"	"chr10"	"KIAA1217"	24833380	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	2	0	"-10"	-316	-530	0	"False"	1968	20	0	"0.0876268062495"	5	0	"0.0237532174645"	0	0	"-"	0	0	"-"	0	0	0.0289518437204	"15:0"	"10:0"	0	0	61	61	"23"	"-24.3975228802262"	"2.53682460318871e-11"	"0.000556330926358993"	"0.473204876503693"	"0.00445825045552869"	23	-24.3975228802262	2.53682460318871e-11	0.000556330926358993	0.473204876503693	0.00445825045552869	0	0.0123609394313968
"chr2"	"ABI2"	204193323	"+"	"chr2"	"ABI2"	204216278	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	3	0	"-32"	-31	-15322	0	"False"	35093	5	0	"0.00206167693014"	0	0	"-"	0	0	"-"	0	0	"-"	2	1	0.00206167693014	"5:0"	"5:0"	0	0	62	62	"4"	"-1.99858317754083"	"0.135527165204663"	"0.558093549612464"	"0.281"	"0.177"	4	-1.99858317754083	0.135527165204663	0.558093549612464	0.266	0.175	0	0.0234857849196539
"chr5"	"CANX"	179125594	"+"	"chr5"	"CANX"	179133258	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	8	0	"-10"	-456	-1	0	"False"	44871	37	0	"0.196271983044"	9	0	"0.0232164852965"	0	0	"-"	0	0	"-"	1	0	0.0878791208126	"27:0"	"20:0"	0	0	499	499	"39"	"-32.2444973420943"	"9.91728359666009e-15"	"9.93690267412427e-06"	"0.519947401372218"	"0.00940818436356739"	39	-32.2444973420943	9.91728359666009e-15	9.93690267412427e-06	0.519947401372218	0.00940818436356739	0	0.0111248454882571
"chr18"	"SNRPD1"	19192327	"+"	"chr18"	"SNRPD1"	19202716	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	2	0	"-32"	-77	30	0	"False"	19159	6	0	"0.553655470773"	0	0	"-"	0	0	"-"	0	0	"-"	1	0	0.553655470773	"3:0"	"4:0"	0	0	4	4	"5"	"-0.225379066686811"	"0.798213585224737"	"0.987925630802752"	"0.694"	"0.415"	5	-0.225379066686811	0.798213585224737	0.987925630802752	0.69	0.379	0	0.00370828182941904
"chr11"	"NTM"	132182642	"+"	"chr11"	"NTM"	132184445	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	7	0	"-34"	-1955	-1	0	"False"	4290	22	0	"0.0645191717771"	8	0	"0.669318027158"	0	0	"-"	0	1	"-"	2	3	0.144061784865	"17:0"	"19:0"	0	0	78	78	"19"	"-2.15938418685024"	"0.115396161635717"	"0.865953124768107"	"0.826849562876007"	"0.728248198955826"	19	-2.15938418685024	0.115396161635717	0.865953124768107	0.826849562876007	0.728248198955826	0	0
"chr7"	"MBLAC1"	99724625	"+"	"chr7"	"MBLAC1"	99724991	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	11	0	"-35"	-62	0	0	"False"	49244	25	0	"0.560966689948"	0	0	"-"	0	0	"-"	0	2	"-"	2	0	0.560966689948	"17:0"	"15:0"	0	0	2	2	"15"	"-5.86177445810355"	"0.00284618875642551"	"0.115410011753613"	"0.514"	"0.285"	15	-5.86177445810355	0.00284618875642551	0.115410011753613	0.541	0.3	0	0.00865265760197775
"chr2"	"HADHA"	26416452	"-"	"chr2"	"HADHA"	26414494	"-"	"no_fusion-niether_local-intrachrom_minus_rev"	2	0	"-11"	6	-3	0	"False"	36342	6	0	"0.000617733191782"	1	0	"0.44884604488"	0	0	"-"	0	0	"-"	0	0	0.00122426603163	"3:0"	"3:0"	0	0	59	59	"3"	"-1.95830593987492"	"0.141097245789937"	"0.580780497975348"	"0.227"	"0.137"	3	-1.95830593987492	0.141097245789937	0.580780497975348	0.201	0.132	0	0.0358467243510507
"chr4"	"SH3BP2"	2819804	"+"	"chr4"	"SH3BP2"	2820687	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	2	0.00675675675676	"-34"	-313	146	0	"False"	42193	3	0	"0.00279507092488"	0	0	"-"	0	0	"-"	0	0	"-"	0	0	0.00279507092488	"2:0"	"2:0"	0	0	85	85	"2"	"-0.0197966548110798"	"0.98039801225778"	"0.999421880484869"	"0.692"	"0.318"	2	-0.0197966548110798	0.98039801225778	0.999421880484869	0.695	0.327	0	0.00370828182941904
"chr1"	"NIPAL3"	24743464	"+"	"chr1"	"NIPAL3"	24745779	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	10	0.00825082508251	"-33"	1070	-2	0	"False"	27704	24	0	"0.560363737846"	0	0	"-"	0	0	"-"	0	1	"-"	8	0	0.560363737846	"17:0"	"17:0"	0	0	95	95	"14"	"-3.2009807166307"	"0.0407222474032621"	"0.551375878252201"	"0.669"	"0.409"	14	-3.2009807166307	0.0407222474032621	0.551375878252201	0.676	0.447	0	0.00370828182941904
"chr17"	"PAFAH1B1"	2517151	"+"	"chr17"	"PAFAH1B1"	2541395	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	5	0	"-8"	19851	2	0	"False"	17198	11	0	"0.998666511158"	0	0	"-"	0	0	"-"	0	3	"-"	1	0	0.998666511158	"8:0"	"7:0"	0	0	173	173	"3"	"-0.540277869026075"	"0.582586347179917"	"0.933349892219184"	"0.343"	"0.227"	3	-0.540277869026075	0.582586347179917	0.933349892219184	0.312	0.201	0	0.0210135970333745
"chr18"	"SNRPD1"	19203900	"+"	"chr18"	"SNRPD1"	19231525	"+"	"no_fusion-donor_local-intrachrom_plus_reg"	3	0.0142180094787	"0"	0	22502	0	"True"	19160	6	0	"0.370495437798"	2	0	"0.585711589069"	0	0	"-"	0	1	"-"	0	0	0.466578291339	"5:0"	"4:0"	0	0	4	4	"3"	"-2.05562781194462"	"0.128012442603812"	"0.614081906414112"	"0.231"	"0.13"	3	-2.05562781194462	0.128012442603812	0.614081906414112	0.204	0.128	0	0.0321384425216316
"chr7"	"AMPH"	38467438	"-"	"chr7"	"AMPH"	38462047	"-"	"no_fusion-niether_local-intrachrom_minus_rev"	3	0	"-33"	884	-30	0	"False"	51011	22	0	"0.242575276991"	0	0	"-"	0	0	"-"	0	0	"-"	1	0	0.242575276991	"14:0"	"9:0"	0	0	78	78	"18"	"-4.95221250454759"	"0.00706775417907297"	"0.322188561046017"	"0.772441121153935"	"0.538267255378302"	18	-4.95221250454759	0.00706775417907297	0.322188561046017	0.772441121153935	0.538267255378302	0	0.00247218788627936
"chr2"	"SPATS2L"	201254057	"+"	"chr2"	"SPATS2L"	201273732	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	3	0.00471698113208	"-10"	51	-3302	0	"False"	34922	10	0	"0.101833817258"	0	0	"-"	0	0	"-"	0	0	"-"	0	0	0.101833817258	"6:0"	"4:0"	0	0	40	40	"8"	"-4.18427353351427"	"0.0152332683821308"	"0.258294113281247"	"0.383"	"0.22"	8	-4.18427353351427	0.0152332683821308	0.258294113281247	0.36	0.21	0	0.0185414091470952
"chr7"	"SSPO"	149488264	"+"	"chr7"	"SSPO"	149488389	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	2	0	"-26"	-217	-1	0	"False"	50283	6	0	"0.0323777457653"	0	0	"-"	0	0	"-"	0	2	"-"	1	0	0.0323777457653	"6:0"	"7:0"	0	0	24	24	"4"	"-0.607744417577609"	"0.544577824973862"	"0.941484699825521"	"0.438"	"0.273"	4	-0.607744417577609	0.544577824973862	0.941484699825521	0.417	0.262	0	0.0160692212608158
"chr21"	"SLC19A1"	46957450	"-"	"chr21"	"SLC19A1"	46952053	"-"	"no_fusion-niether_local-intrachrom_minus_rev"	3	0	"-35"	-235	-9	0	"False"	31135	11	0	"0.998666511158"	0	0	"-"	0	0	"-"	0	0	"-"	1	0	0.998666511158	"6:0"	"6:0"	0	0	34	34	"9"	"-3.61815664487813"	"0.026832092007707"	"0.182558419656748"	"0.395"	"0.272"	9	-3.61815664487813	0.026832092007707	0.182558419656748	0.379	0.272	0	0.0173053152039555
"chr16"	"FAM57B"	30046698	"-"	"chr16"	"FAM57B"	30036780	"-"	"no_fusion-niether_local-intrachrom_minus_rev"	3	0.00452488687783	"-36"	4974	-8	0	"False"	15127	20	0	"2.98937508389e-05"	0	0	"-"	0	0	"-"	0	0	"-"	0	0	2.98937508389e-05	"10:0"	"10:0"	0	0	376	376	"17"	"-6.88047294936313"	"0.00102765790007343"	"0.0539651822761137"	"0.655990481698603"	"0.384773203600575"	17	-6.88047294936313	0.00102765790007343	0.0539651822761137	0.655990481698603	0.384773203600575	0	0.00370828182941904
"chr5"	"DDX46"	134153380	"+"	"chr5"	"DDX46"	134162637	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	4	0	"-29"	-24	0	0	"False"	43551	14	2	"0.221129837964"	4	0	"0.267105861258"	0	0	"-"	0	0	"-"	0	1	0.198316530004	"13:0"	"8:0"	0	0	43	43	"13"	"-8.42891529057655"	"0.000218458325722931"	"0.00337683037366095"	"0.268"	"0.162"	13	-8.42891529057655	0.000218458325722931	0.00337683037366095	0.266	0.151	0	0.0234857849196539
"chr19"	"SPPL2B"	2339208	"+"	"chr19"	"SPPL2B"	2340911	"+"	"no_fusion-donor_local-intrachrom_plus_reg"	2	0	"-24"	1	15	0	"False"	21227	2	0	"0.0219551018567"	3	0	"0.043102265949"	0	0	"-"	0	0	"-"	0	1	0.00663840746616	"4:0"	"2:0"	0	0	316	316	"4"	"-4.11940970764093"	"0.0162541062854191"	"0.282284078290883"	"0.218"	"0.111"	4	-4.11940970764093	0.0162541062854191	0.282284078290883	0.209	0.105	0	0.030902348578492
"chr13"	"DHRS12"	52377713	"-"	"chr13"	"DHRS12"	52373805	"-"	"no_fusion-acceptor_local-intrachrom_minus_rev"	3	0	"-32"	-477	2	0	"False"	8417	5	0	"0.268307694387"	7	0	"0.734477209935"	0	0	"-"	0	0	"-"	0	0	0.513570088195	"8:0"	"4:0"	0	0	106	106	"9"	"-6.15955583077391"	"0.00211319167802389"	"0.0388899574462095"	"0.287"	"0.176"	9	-6.15955583077391	0.00211319167802389	0.0388899574462095	0.295	0.16	0	0.0210135970333745
"chr3"	"SKIL"	170076427	"+"	"chr3"	"SKIL"	170077490	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	3	0	"-10"	876	3	0	"False"	38750	8	0	"0.552929009301"	0	0	"-"	0	0	"-"	0	1	"-"	0	0	0.552929009301	"5:0"	"4:0"	0	0	11	11	"5"	"-3.52824640949388"	"0.0293563497731122"	"0.297956885284264"	"0.267"	"0.161"	5	-3.52824640949388	0.0293563497731122	0.297956885284264	0.257	0.151	0	0.0234857849196539
"chr17"	"KPNB1"	45758000	"+"	"chr17"	"TBKBP1"	45773444	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	8	0.0043956043956	"-35"	-35	-633	0	"False"	18387	21	13	"0.168295487274"	16	0	"0.471948925032"	0	0	"-"	0	0	"-"	1	1	0.215119439713	"18:0"	"22:0"	0	0	106	90	"28"	"-22.990852377293"	"1.03561820989386e-10"	"4.26618750002499e-06"	"0.302572960915447"	"0.0244909535711999"	28	-22.990852377293	1.03561820989386e-10	4.26618750002499e-06	0.302572960915447	0.0244909535711999	0	0.0210135970333745
"chr3"	"EIF2A"	150299560	"+"	"chr3"	"SELT"	150320997	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	6	0	"-10"	27	-69	0	"False"	38522	24	0	"0.132872907894"	2	0	"0.361728992262"	0	0	"-"	0	0	"-"	0	3	0.138541717898	"17:0"	"12:0"	0	0	90	9	"20"	"-21.5806407423238"	"4.24274382131927e-10"	"4.17350027881454e-05"	"0.261290121126834"	"0.00624849342789517"	20	-21.5806407423238	4.24274382131927e-10	4.17350027881454e-05	0.261290121126834	0.00624849342789517	0	0.0234857849196539
"chr4"	"PACRGL"	20702337	"+"	"chr4"	"PACRGL"	20706088	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	3	0	"-33"	-73	-1	0	"False"	42057	6	0	"0.370495437798"	1	0	"0.0681777140242"	0	0	"-"	0	0	"-"	0	0	0.261158745998	"4:0"	"3:0"	0	0	43	43	"4"	"-1.49406104550228"	"0.224459262850273"	"0.680540522177704"	"0.305"	"0.197"	4	-1.49406104550228	0.224459262850273	0.680540522177704	0.293	0.195	0	0.0210135970333745
"chr7"	"AGAP3"	150787242	"+"	"chr7"	"AGAP3"	150787579	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	3	0	"-10"	3083	3753	0	"False"	50432	11	0	"0.887939774375"	9	0	"0.609351127665"	0	0	"-"	0	0	"-"	1	2	0.898336513678	"11:0"	"12:0"	0	0	53	53	"18"	"-1.92945929956474"	"0.145226701399089"	"0.763482971489384"	"0.814317494507579"	"0.729443989872068"	18	-1.92945929956474	0.145226701399089	0.763482971489384	0.814317494507579	0.729443989872068	0	0
"chr12"	"LRMP"	25219449	"+"	"chr12"	"LRMP"	25222286	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	2	0	"0"	3	2	0	"False"	7632	0	0	"-"	5	0	"0.0114407845448"	0	0	"-"	0	0	"-"	0	1	0.0114407845448	"3:0"	"3:0"	0	0	6	6	"4"	"-1.90238644515073"	"0.149212107483644"	"0.587431037299221"	"0.284"	"0.184"	4	-1.90238644515073	0.149212107483644	0.587431037299221	0.269	0.177	0	0.0234857849196539
"chr15"	"TCF12"	57565450	"+"	"chr15"	"TCF12"	57568215	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	2	0	"-10"	-10	2987	0	"False"	10905	11	0	"0.0629243264578"	1	0	"0.44884604488"	0	1	"-"	0	0	"-"	2	0	0.0780881430819	"2:0"	"13:0"	0	0	81	81	"12"	"-0.722881719626876"	"0.485351591560886"	"0.960087055644061"	"0.887"	"0.6"	12	-0.722881719626876	0.485351591560886	0.960087055644061	0.877	0.585	0	0
"chr18"	"WDR7"	54547365	"+"	"chr18"	"WDR7"	54569701	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	6	0	"-32"	-31	-21452	0	"False"	18737	8	0	"0.471948925032"	0	0	"-"	0	0	"-"	0	1	"-"	1	0	0.471948925032	"6:0"	"6:0"	0	0	77	77	"4"	"-0.186990090821856"	"0.829451955531871"	"0.993849552832763"	"0.701"	"0.363"	4	-0.186990090821856	0.829451955531871	0.993849552832763	0.7	0.344	0	0.00370828182941904
"chr2"	"ARPC2"	219099754	"+"	"chr2"	"ARPC2"	219103391	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	6	0	"-19"	634	4	0	"False"	35351	5	0	"0.452388556123"	1	0	"0.0681777140242"	0	0	"-"	0	3	"-"	0	0	0.319808834163	"7:0"	"4:0"	0	0	105	105	"3"	"-1.16863178030723"	"0.310791882066403"	"0.824256943232149"	"0.296"	"0.172"	3	-1.16863178030723	0.310791882066403	0.824256943232149	0.263	0.159	0	0.0234857849196539
"chrX"	"MSL3"	11782023	"+"	"chrX"	"MSL3"	11783637	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	3	0.00904977375566	"-31"	-34	51	0	"False"	56371	10	2	"0.0264970183003"	4	0	"0.089541218121"	0	0	"-"	0	0	"-"	1	0	0.0192418051482	"6:0"	"9:0"	0	0	27	27	"11"	"-6.92046990859998"	"0.000987365859793157"	"0.0107264651819844"	"0.284"	"0.186"	11	-6.92046990859998	0.000987365859793157	0.0107264651819844	0.274	0.167	0	0.0234857849196539
"chr3"	"MIR570"	195435715	"+"	"chr3"	"MUC20"	195447956	"+"	"no_fusion-niether_local-intrachrom_plus_reg"	2	0	"-24"	9347	203	0	"True"	39262	3	0	"0.308332346605"	0	0	"-"	0	0	"-"	0	0	"-"	0	0	0.308332346605	"2:0"	"3:0"	0	0	0	184	"3"	"-1.15480195349751"	"0.315119939125748"	"0.746953942283916"	"0.269"	"0.174"	3	-1.15480195349751	0.315119939125748	0.746953942283916	0.235	0.159	0	0.0271940667490729
"chr11"	"RBM4"	66411552	"+"	"chr11"	"RBM14-RBM4"	66413497	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	6	0	"-35"	-59	-1	0	"False"	2868	38	0	"1.02995308282e-07"	0	0	"-"	0	0	"-"	0	6	"-"	6	0	1.02995308282e-07	"28:0"	"31:0"	0	0	175	0	"35"	"-26.227351040594"	"4.07011020032378e-12"	"6.297081711e-06"	"0.439307062223934"	"0.0290948505042274"	35	-26.227351040594	4.07011020032378e-12	6.297081711e-06	0.439307062223934	0.0290948505042274	0	0.0160692212608158
"chr3"	"LRCH3"	197592344	"+"	"chr3"	"LRCH3"	197610413	"+"	"no_fusion-donor_local-intrachrom_plus_reg"	2	0	"0"	2	12217	0	"True"	39411	2	0	"0.0460138598712"	2	0	"0.191502218689"	0	0	"-"	0	0	"-"	0	0	0.0454832408057	"1:0"	"3:0"	0	0	67	67	"2"	"-0.361484250067435"	"0.69664156804681"	"0.972795845052493"	"0.292"	"0.167"	2	-0.361484250067435	0.69664156804681	0.972795845052493	0.292	0.158	0	0.0210135970333745
"chr17"	"ARHGAP23"	36614078	"+"	"chr17"	"ARHGAP23"	36614347	"+"	"no_fusion-acceptor_local-intrachrom_plus_reg"	2	0	"-10"	-429	1	0	"False"	17708	14	0	"0.554656763799"	3	0	"0.47924566956"	0	0	"-"	0	0	"-"	0	1	0.584292652636	"9:0"	"9:0"	0	0	76	76	"15"	"-9.8822032426189"	"5.10756218236095e-05"	"0.0996822258380833"	"0.502"	"0.137"	15	-9.8822032426189	5.10756218236095e-05	0.0996822258380833	0.528	0.145	0	0.00988875154511743
